,Smiles,Property,Value,Units,Notes
958,C=CC(=O)OCCCCC#N,Glass Transition Temperature,233.0 - 238.0,K,No experimental details
959,C=CC(=O)OCCC#N,Glass Transition Temperature,277,K,
960,C=CC(=O)OCCC#N,Glass Transition Temperature,388,K,"Dilatomer, 10deg/min HR"
961,C=CC(=O)OCC(C#N)CCCCC,Glass Transition Temperature,389,K,DTA
962,C=CC(=O)OCC(C#N)CCCC,Glass Transition Temperature,358,K,"Dilatomer, 10deg/min HR"
963,C=CC(=O)OCC#N,Glass Transition Temperature,433,K,"Dilatomer, 10deg/min HR, DTA, f(polymerization)"
964,C=CC(=O)OCCOCCC#N,Glass Transition Temperature,250,K,No experimental details
965,C=CC(=O)Oc1ccc(C#N)cc1,Glass Transition Temperature,363,K,
966,C=CC(=O)OCCSCC#N,Glass Transition Temperature,249,K,
967,C=CC(=O)OCCSCCCC#N,Glass Transition Temperature,215,K,
968,C=CC(=O)OCCCSCCC#N,Glass Transition Temperature,215,K,
969,C=CC(=O)OCCCCCCSCC#N,Glass Transition Temperature,214,K,
970,C=CC(=O)OCCSCCC#N,Glass Transition Temperature,223,K,
971,C=CC(=O)OC1CCCCCCCCCCC1,Glass Transition Temperature,310,K,"DSC, onset, HR, 32deg/min, quenched"
972,C=CC(=O)OC1CCCCC1,Glass Transition Temperature,292,K,conventional
973,C=CC(=O)OC1CCCCC1,Glass Transition Temperature,289,K,syndiotactic
974,C=CC(=O)OC1CCCCC1,Glass Transition Temperature,285,K,isotactic
975,C=CC(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,Glass Transition Temperature,379,K,DSC heating rate; data corrected (sci)
976,C=CC(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,Glass Transition Temperature,378,K,
977,C/C=C/C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,Glass Transition Temperature,432,K,
978,C=CC(=O)Oc1cccc(N(C)C)c1,Glass Transition Temperature,320,K,
979,C=CC(=O)OC(C)CC(C)C,Glass Transition Temperature,258,K,Brittle point
980,C=CC(=O)OCCCCCCCCCCCC,Glass Transition Temperature,270,K,Brittle point
981,C=CC(=O)Oc1ccccc1C(=O)OCC,Glass Transition Temperature,303,K,
982,C=CC(=O)Oc1cccc(C(=O)OCC)c1,Glass Transition Temperature,297,K,
983,C=CC(=O)Oc1ccc(C(=O)OCC)cc1,Glass Transition Temperature,310,K,
984,C=CC(=O)OCCOCC,Glass Transition Temperature,223,K,
985,C=CC(=O)OCCCOCC,Glass Transition Temperature,218,K,
986,C=CC(=O)OCC,Glass Transition Temperature,249,K,conventional
987,C=CC(=O)OCC,Glass Transition Temperature,251,K,conventional
988,C=CC(=O)OCC,Glass Transition Temperature,249,K,syndiotactic
989,C=CC(=O)OCC,Glass Transition Temperature,248,K,isotactic
990,C=CC(=O)OCC(CC)CC,Glass Transition Temperature,223,K,Brittle point
991,C=CC(=O)OCC(CC)CCCC,Glass Transition Temperature,223,K,Brittle point
992,C=CC(=O)OC[c-]1cccc1.[Fe+2].c1cc[cH-]c1,Glass Transition Temperature,470.0 - 483.0,K,DSC heating rate
993,C=CC(=O)OCF,Glass Transition Temperature,288,K,Estimated Tg
994,C=CC(=O)OCc1ccco1,Glass Transition Temperature,321,K,
995,C=CC(=O)OCCOCC(F)(F)C(F)(F)C(F)(F)F,Glass Transition Temperature,228,K,
996,C=CC(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,Glass Transition Temperature,218,K,
997,C=CC(=O)OC(F)(C(F)(F)F)C(F)(F)F,Glass Transition Temperature,278.0 - 283.0,K,No details on sample or measurement
998,C=CC(=O)OCCCCCCC,Glass Transition Temperature,213,K,Brittle point
999,C=CC(=O)OC(C)CCCCC,Glass Transition Temperature,235,K,Brittle point
1000,C=CC(=O)OCCCCCCCCCCCCCCCC,Glass Transition Temperature,308,K,Brittle point
1001,C=CC(=O)OCC(F)(F)C(F)C(F)(F)F,Glass Transition Temperature,251,K,
1002,C=CC(=O)OCCCCCC,Glass Transition Temperature,216,K,Brittle point
1003,C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,Glass Transition Temperature,367,K,conventional
1004,C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,Glass Transition Temperature,369,K,syndiotactic
1005,C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,Glass Transition Temperature,363,K,isotactic
1006,C=CC(=O)OCC(C)C,Glass Transition Temperature,249,K,Brittle point
1007,C=CC(=O)OCC(C)C,Glass Transition Temperature,230,K,
1008,C=CC(=O)OC(C)C,Glass Transition Temperature,267.0 - 270.0,K,
1009,C=CC(=O)[O-].C=CC(=O)[O-].[Mg+2],Glass Transition Temperature,673,K,Estimated from copolymer data
1010,C=CC(=O)OCCC(C)OC,Glass Transition Temperature,217,K,
1011,C=CC(=O)Oc1ccccc1C(=O)OC,Glass Transition Temperature,319,K,
1012,C=CC(=O)Oc1cccc(C(=O)OC)c1,Glass Transition Temperature,311,K,
1013,C=CC(=O)Oc1ccc(C(=O)OC)cc1,Glass Transition Temperature,340,K,
1014,C=CC(=O)OCCOC,Glass Transition Temperature,223,K,
1015,C=CC(=O)Oc1ccc(OC)cc1,Glass Transition Temperature,324,K,
1016,C=CC(=O)OCCCOC,Glass Transition Temperature,198,K,
1017,C=CC(=O)OC,Glass Transition Temperature,283,K,conventional
1018,C=CC(=O)OC,Glass Transition Temperature,284,K,"Dilatomer, conventional"
1019,C=CC(=O)OC,Glass Transition Temperature,290,K,conventional
1020,C=CC(=O)OC,Glass Transition Temperature,282,K,conventional
1021,C=CC(=O)OC,Glass Transition Temperature,278,K,head to tail
1022,C=CC(=O)OC,Glass Transition Temperature,304,K,head to head
1023,C=CC(=O)OCC(C)CC,Glass Transition Temperature,241,K,Brittle point
1024,C=CC(=O)OCCC(C)C,Glass Transition Temperature,228,K,Brittle point
1025,C=CC(=O)OC(CCC(CC)CCCC)CC(C)C,Glass Transition Temperature,253,K,Brittle point
1026,C=CC(=O)OCC(C)CCC,Glass Transition Temperature,235,K,Brittle point
1027,C=CC(=O)Oc1ccc2ccccc2c1,Glass Transition Temperature,358,K,
1028,C=CC(=O)OCC(C)(C)C,Glass Transition Temperature,295,K,
1029,C=CC(=O)OCCCCCCCCC,Glass Transition Temperature,215,K,Brittle point
1030,C=CC(=O)OCCCCCCCCC,Glass Transition Temperature,184,K,
1031,C=CC(=O)OCCCCCCCC,Glass Transition Temperature,208,K,Brittle point
1032,C=CC(=O)OC(C)CCCCCC,Glass Transition Temperature,228,K,Brittle point
1033,C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,Glass Transition Temperature,238,K,
1034,C=CC(=O)OC(Br)(Br)c1ccc(Br)c(Br)c1Br,Glass Transition Temperature,453,K,
1035,C=CC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Glass Transition Temperature,420,K,
1036,C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Glass Transition Temperature,256,K,Crystalline
1037,C=CC(=O)OCC(F)(F)C(F)(F)F,Glass Transition Temperature,247,K,
1038,C=CC(=O)OCCCCC,Glass Transition Temperature,216,K,
1039,C=CC(=O)OC(CC)CC,Glass Transition Temperature,267,K,
1040,C=CC(=O)OCCc1ccccc1,Glass Transition Temperature,270,K,
1041,C=CC(=O)Oc1ccccc1,Glass Transition Temperature,330,K,
1042,C=CC(=O)[O-].[K+],Glass Transition Temperature,467,K,Extrapolated from data on water plasticized samples
1043,C=CC(=O)OCCC,Glass Transition Temperature,236,K,Brittle point
1044,C=CC(=O)OCCC,Glass Transition Temperature,228,K,
1045,C=CC(=O)[O-].[Na+],Glass Transition Temperature,503,K,Estimated from copolymer data
1046,C=CC(=O)OCCCCCCCCCCCCCC,Glass Transition Temperature,297,K,Brittle point; probably 1st order transition
1047,C=CC(=O)OCCOCCOC(F)(F)C(F)F,Glass Transition Temperature,233,K,
1048,C=CC(=O)OCCOC(F)(F)C(F)F,Glass Transition Temperature,251,K,
1049,C=CC(=O)OCCSC,Glass Transition Temperature,213,K,
1050,C=CC(=O)OCCCSCC,Glass Transition Temperature,197,K,
1051,C=CC(=O)OCCCCSC,Glass Transition Temperature,203,K,
1052,C=CC(=O)OCCSCC,Glass Transition Temperature,202,K,
1053,C=CC(=O)OCCCSC,Glass Transition Temperature,208,K,
1054,C=CC(=O)Oc1cccc(C)c1,Glass Transition Temperature,298,K,
1055,C=CC(=O)Oc1ccccc1C,Glass Transition Temperature,325,K,
1056,C=CC(=O)Oc1ccc(C)cc1,Glass Transition Temperature,316,K,
1057,C=CC(=O)OCC(F)(F)F,Glass Transition Temperature,263,K,
1058,C=CC(=O)OCCOCC(F)(F)F,Glass Transition Temperature,235,K,
1059,C=CC(=O)OC1CC(C)CC(C)(C)C1,Glass Transition Temperature,288,K,
1060,C=CC(=O)[O-].C=CC(=O)[O-].[Zn+2],Glass Transition Temperature,694,K,
1061,C=CC(N)=O,Glass Transition Temperature,438,K,No experimental details
1062,C=CC(=O)NCCCC,Glass Transition Temperature,319,K,Mechanical method
1063,C=CC(=O)NC(C)CC,Glass Transition Temperature,390,K,No experimental details
1064,C=CC(=O)NC(C)(C)C,Glass Transition Temperature,401,K,No experimental details
1065,C=CC(=O)N(CCCC)CCCC,Glass Transition Temperature,333,K,"Softening point, amorphous"
1066,C=CC(=O)N(C(C)C)C(C)C,Glass Transition Temperature,393,K,"Softening point, almost amorphous"
1067,C=CC(=O)N(C)C,Glass Transition Temperature,362,K,
1068,C=CC(=O)NCCCCCCCCCCCC,Glass Transition Temperature,198.0 - 320.0,K,"Conflicting data, 198K more probable in amorphous sample"
1069,C=C(CCCCCCCC(C)C)C(N)=O,Glass Transition Temperature,313,K,No experimental details
1070,C=C(CCCC(C)C)C(N)=O,Glass Transition Temperature,344,K,No experimental details
1071,C=C(CCCCCCC(C)C)C(N)=O,Glass Transition Temperature,325,K,No experimental details
1072,C=C(CCCCCC(C)C)C(N)=O,Glass Transition Temperature,339,K,No experimental details
1073,C=CC(=O)NC(C)C,Glass Transition Temperature,358.0 - 403.0,K,Conflicting data
1074,C=CC(=O)NC(C)CCC,Glass Transition Temperature,380,K,No experimental details
1075,C=CC(=O)N(C)c1ccccc1,Glass Transition Temperature,453,K,"Softening point, amorphous"
1076,C=CC(=O)NCCCCCCCCCCCCCCCCCC,Glass Transition Temperature,162,K,Mechanical method
1077,C=CC(=O)NCCCCCCCC,Glass Transition Temperature,220,K,
1078,C=C(C(N)=O)N1CCCCC1,Glass Transition Temperature,381,K,
1079,C=C(C)C(=O)O.C=CC#N,Glass Transition Temperature,383,K,
1080,C=C(C)C(=O)OC12CC3CC(CC(C3)C1)C2,Glass Transition Temperature,414,K,DSC heating rate
1081,C=C(C)C(=O)OC12CC3CC(CC(C3)C1)C2,Glass Transition Temperature,456,K,
1082,C=C(C)C(=O)OC12CC3CC(CC(C3)C1)C2,Glass Transition Temperature,456,K,
1083,C=C(C)C(=O)OCc1ccccc1,Glass Transition Temperature,327,K,
1084,C=C(C)C(=O)OCCBr,Glass Transition Temperature,325,K,
1085,C=C(C)C(=O)OCCNC(C)(C)C,Glass Transition Temperature,306,K,
1086,C=C(C)C(=O)OC1CCC(C(C)(C)C)CC1,Glass Transition Temperature,356,K,"DSC, f(HR)"
1087,C=C(C)C(=O)OC1CCC(C(C)(C)C)CC1,Glass Transition Temperature,403.0 - 451.0,K,
1088,C=C(C)C(=O)OCCCC,Glass Transition Temperature,293,K,~286 to 308K
1089,C=C(C)C(=O)OCCCC,Glass Transition Temperature,300,K,
1090,C=C(C)C(=O)OCCCC,Glass Transition Temperature,307,K,
1091,C=C(C)C(=O)OCCCC,Glass Transition Temperature,328,K,298K elsewhere
1092,C=C(C)C(=O)OCCCC,Glass Transition Temperature,297,K,
1093,C=C(C)C(=O)OCCCC,Glass Transition Temperature,294,K,
1094,C=C(C)C(=O)OCCCC,Glass Transition Temperature,299,K,
1095,C=C(C)C(=O)OCCCC,Glass Transition Temperature,249,K,isotactic
1096,C=C(C)C(=O)OCCCC,Glass Transition Temperature,328,K,syndiotactic
1097,C=C(C)C(=O)OC(C)CC,Glass Transition Temperature,333,K,
1098,C=C(C)C(=O)OC(C)(C)C,Glass Transition Temperature,391,K,"Maximum value, atactic"
1099,C=C(C)C(=O)OC(C)(C)C,Glass Transition Temperature,395,K,
1100,C=C(C)C(=O)OC(C)(C)C,Glass Transition Temperature,380,K,
1101,C=C(C)C(=O)OC(C)(C)C,Glass Transition Temperature,387,K,"Maximum value, syndiotactic"
1102,C=C(C)C(=O)OC(C)(C)C,Glass Transition Temperature,280,K,isotactic
1103,C=C(C)C(=O)Oc1ccc(C(C)(C)C)cc1,Glass Transition Temperature,371,K,"DSC, f(HR)"
1104,C=C(C)C(=O)OCCCl,Glass Transition Temperature,365,K,Likely to be slightly high
1105,C=C(C)C(=O)OCCC#N,Glass Transition Temperature,364,K,
1106,C=C(C)C(=O)Oc1ccc(CC#N)cc1,Glass Transition Temperature,401,K,
1107,C=C(C)C(=O)Oc1ccc(C#N)cc1,Glass Transition Temperature,428,K,
1108,C=C(C)C(=O)OC1CCC1,Glass Transition Temperature,351,K,
1109,C=C(C)C(=O)OC1CCCCCCCCC1,Glass Transition Temperature,331,K,
1110,C=C(C)C(=O)OC1CCCCCCCCCCC1,Glass Transition Temperature,329,K,
1111,C=C(C)C(=O)OC1CCCCC1,Glass Transition Temperature,356,K,atactic
1112,C=C(C)C(=O)OC1CCCCC1,Glass Transition Temperature,377,K,
1113,C=C(C)C(=O)OC1CCCCC1,Glass Transition Temperature,406,K,
1114,C=C(C)C(=O)OC1CCCCCCC1,Glass Transition Temperature,346,K,
1115,C=C(C)C(=O)OCC1CCCCCCC1,Glass Transition Temperature,326,K,
1116,C=C(C)C(=O)OC1CCCC1,Glass Transition Temperature,348,K,
1117,C=C(C)C(=O)OCCCCCCCCCC,Glass Transition Temperature,203,K,
1118,C=C(C)C(=O)OCCN(CC)CC,Glass Transition Temperature,289.0 - 297.0,K,
1119,C=C(C)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,Glass Transition Temperature,469,K,Temperature reported as corrected
1120,C=C(C)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,Glass Transition Temperature,467,K,
1121,C=C(C)C(=O)OCCN(C)C,Glass Transition Temperature,292,K,
1122,C=C(C)C(=O)OCCC(C)(C)C,Glass Transition Temperature,318,K,Vicat softening point 332K
1123,C=C(C)C(=O)OCCC(C)(C)C,Glass Transition Temperature,318,K,
1124,C=C(C)C(=O)OC(C)C(C)(C)C,Glass Transition Temperature,381,K,Vicat softening poing 396K
1125,C=C(C)C(=O)OC(C)C(C)(C)C,Glass Transition Temperature,381,K,
1126,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,Glass Transition Temperature,286,K,Mechanical method
1127,C=C(C)C(=O)OCCCCCCCCCCCC,Glass Transition Temperature,208,K,Conflicting data
1128,C=C(C)C(=O)OCC(CC)CCCC,Glass Transition Temperature,263,K,Brittle point
1129,C=C(C)C(=O)OCC,Glass Transition Temperature,338,K,"Data covers range 320-343K, atactic"
1130,C=C(C)C(=O)OCC,Glass Transition Temperature,339,K,atactic
1131,C=C(C)C(=O)OCC,Glass Transition Temperature,352,K,atactic
1132,C=C(C)C(=O)OCC,Glass Transition Temperature,362,K,atactic
1133,C=C(C)C(=O)OCC,Glass Transition Temperature,331,K,atactic
1134,C=C(C)C(=O)OCC,Glass Transition Temperature,330,K,atactic
1135,C=C(C)C(=O)OCC,Glass Transition Temperature,344,K,atactic
1136,C=C(C)C(=O)OCC,Glass Transition Temperature,359,K,"with 25% wt. of chromaphore I-doped polymer, atactic"
1137,C=C(C)C(=O)OCC,Glass Transition Temperature,378,K,"with 25% wt. of chromaphore II-doped polymer, atactic"
1138,C=C(C)C(=O)OCC,Glass Transition Temperature,348,K,atactic
1139,C=C(C)C(=O)OCC,Glass Transition Temperature,347,K,"DSC, atactic"
1140,C=C(C)C(=O)OCC,Glass Transition Temperature,285,K,isotactic
1141,C=C(C)C(=O)OCC,Glass Transition Temperature,339,K,syndiotactic
1142,C=C(C)C(=O)OCCS(=O)CC,Glass Transition Temperature,298,K,
1143,C=C(C)C(=O)OCC1CO1,Glass Transition Temperature,347,K,
1144,C=C(C)C(=O)OCC1CO1,Glass Transition Temperature,336,K,
1145,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,Glass Transition Temperature,330,K,
1146,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,Glass Transition Temperature,258,K,Mechanical method
1147,C=C(C)C(=O)OCCCCCCCCCCCCCCCC,Glass Transition Temperature,288,K,"Brittle point, sample probably crystalline-may be Tm"
1148,C=C(C)C(=O)OCCCCCC,Glass Transition Temperature,268,K,
1149,C=C(C)C(=O)OCCCCCC,Glass Transition Temperature,273,K,
1150,C=C(C)C(=O)OCCCCCC,Glass Transition Temperature,270,K,
1151,C=C(C)C(=O)OCCCCCC,Glass Transition Temperature,274,K,
1152,C=C(C)C(=O)OCCO,Glass Transition Temperature,358,K,
1153,C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,Glass Transition Temperature,383,K,
1154,C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,Glass Transition Temperature,423,K,
1155,C=C(C)C(=O)OCC(C)C,Glass Transition Temperature,326,K,random
1156,C=C(C)C(=O)OCC(C)C,Glass Transition Temperature,281,K,isotactic
1157,C=C(C)C(=O)OCC(C)C,Glass Transition Temperature,326,K,"80% syndiotactic, 20% isotactic"
1158,C=C(C)C(=O)OCC(C)C,Glass Transition Temperature,326,K,
1159,C=C(C)C(=O)OCC(C)C,Glass Transition Temperature,337,K,
1160,C=C(C)C(=O)OC(C)C,Glass Transition Temperature,354,K,
1161,C=C(C)C(=O)OC(C)C,Glass Transition Temperature,358,K,
1162,C=C(C)C(=O)OC(C)C,Glass Transition Temperature,300,K,isotactic
1163,C=C(C)C(=O)OC(C)C,Glass Transition Temperature,358,K,syndiotactic
1164,C=C(C)C(=O)[O-].C=C(C)C(=O)[O-].[Mg+2],Glass Transition Temperature,763,K,Xp value
1165,C=C(C)C(=O)O,Glass Transition Temperature,501,K,Xp data from plasticized samples
1166,C=C(C)C(=O)Oc1ccc(C(=O)OC)cc1,Glass Transition Temperature,379,K,
1167,C=C(C)C(=O)[O-],Glass Transition Temperature,273,K,
1168,C=C(C)C(=O)OC,Glass Transition Temperature,378,K,
1169,C=C(C)C(=O)OC,Glass Transition Temperature,379,K,
1170,C=C(C)C(=O)OC,Glass Transition Temperature,400,K,
1171,C=C(C)C(=O)OC,Glass Transition Temperature,387,K,
1172,C=C(C)C(=O)OC,Glass Transition Temperature,391,K,
1173,C=C(C)C(=O)OC,Glass Transition Temperature,384,K,DSC
1174,C=C(C)C(=O)OC,Glass Transition Temperature,373,K,
1175,C=C(C)C(=O)OC,Glass Transition Temperature,390,K,
1176,C=C(C)C(=O)OC,Glass Transition Temperature,367,K,
1177,C=C(C)C(=O)OC,Glass Transition Temperature,382,K,DSC
1178,C=C(C)C(=O)OC,Glass Transition Temperature,423,K,
1179,C=C(C)C(=O)OC,Glass Transition Temperature,395,K,
1180,C=C(C)C(=O)OC,Glass Transition Temperature,378,K,atactic
1181,C=C(C)C(=O)OC,Glass Transition Temperature,379,K,atactic
1182,C=C(C)C(=O)OC,Glass Transition Temperature,380,K,atactic
1183,C=C(C)C(=O)OC,Glass Transition Temperature,311,K,isotactic
1184,C=C(C)C(=O)OC,Glass Transition Temperature,323,K,isotactic
1185,C=C(C)C(=O)OC,Glass Transition Temperature,325,K,isotactic
1186,C=C(C)C(=O)OC,Glass Transition Temperature,319,K,isotactic
1187,C=C(C)C(=O)OC,Glass Transition Temperature,373,K,isotactic
1188,C=C(C)C(=O)OC,Glass Transition Temperature,378,K,syndiotactic
1189,C=C(C)C(=O)OC,Glass Transition Temperature,414,K,syndiotactic
1190,C=C(C)C(=O)OC,Glass Transition Temperature,403,K,syndiotactic
1191,C=C(C)C(=O)OC,Glass Transition Temperature,372,K,"DSC, rapid cooling, 10deg/min HR, onset point, Mn1¥, heterotactic"
1192,C=C(C)C(=O)OC,Glass Transition Temperature,363,K,plasticized with 5% dibutylphthalate
1193,C=C(C)C(=O)OC,Glass Transition Temperature,355,K,plasticized with 10% dibutylphthalate
1194,C=C(C)C(=O)OC,Glass Transition Temperature,373,K,plasticized with 25% dibutylphthalate
1195,C=C(C)C(=O)OC,Glass Transition Temperature,200.0 - 398.0,K,"DS, with bis(2-ethylhexyl phthalate)"
1196,C=C(C)C(=O)OC,Glass Transition Temperature,252.0 - 373.0,K,"PCS, with bis(2-ethylhexyl phthalate)"
1197,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,Glass Transition Temperature,173,K,
1198,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,Glass Transition Temperature,309,K,Mechanical method
1199,C=C(C)C(=O)OCCCCCCCC,Glass Transition Temperature,203.0 - 253.0,K,Conflicting data
1200,C=C(C)C(=O)OCCCCCCCC,Glass Transition Temperature,253,K,
1201,C=C(C)C(=O)OCCOC,Glass Transition Temperature,289,K,
1202,C=C(C)C(=O)OCCCCC,Glass Transition Temperature,268,K,Brittle point
1203,C=C(C)C(=O)OCC(C)(C)C,Glass Transition Temperature,299.0 - 312.0,K,"DSC, f(HR)"
1204,C=C(C)C(=O)OCC(C)(C)C,Glass Transition Temperature,299,K,
1205,C=C(C)C(=O)OCCc1ccccc1,Glass Transition Temperature,299,K,
1206,C=C(C)C(=O)Oc1ccccc1,Glass Transition Temperature,383,K,
1207,C=C(C)C(=O)Oc1ccccc1,Glass Transition Temperature,407,K,
1208,C=C(C)C(=O)OCCC,Glass Transition Temperature,308,K,"Conflicting data, 308-345K reported"
1209,C=C(C)C(=O)OCCC,Glass Transition Temperature,308,K,
1210,C=C(C)C(=O)OCCC,Glass Transition Temperature,332,K,
1211,C=C(C)C(=O)OCCC,Glass Transition Temperature,319,K,
1212,C=C(C)C(=O)[O-].[Na+],Glass Transition Temperature,583,K,Xp value
1213,C=C(C)C(=O)OCCCCCCCCCCCCCC,Glass Transition Temperature,201.0 - 264.0,K,Conflicting data
1214,C=C(C)C(=O)OC(C)C(F)(F)F,Glass Transition Temperature,354,K,Vicat softening temperature
1215,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,Glass Transition Temperature,398,K,
1216,C=C(C)C(=O)OCCC(C)CC(C)(C)C,Glass Transition Temperature,274,K,
1217,C=C(C)C(=O)O[Si](C)(C)C,Glass Transition Temperature,341,K,"Heating rate: 15K/min, isotactic"
1218,C=C(C)C(=O)O[Si](C)(C)C,Glass Transition Temperature,400,K,"Weak Tg for syndiotactic polymer,syndiotactic"
1219,C=C(C)C(=O)Oc1cccc(C)c1C,Glass Transition Temperature,398,K,
1220,C=C(C)C(=O)Oc1c(C)cccc1C,Glass Transition Temperature,440,K,
1221,CCCCOC(=O)c1ccc(C=C(C)C(N)=O)cc1,Glass Transition Temperature,401,K,Softening point
1222,C=C(C)C(=O)NC(C)(C)C,Glass Transition Temperature,433,K,No experimental details
1223,CC(=Cc1ccc(C(=O)O)cc1)C(N)=O,Glass Transition Temperature,473,K,Softening point
1224,CCOC(=O)c1ccc(C=C(C)C(N)=O)cc1,Glass Transition Temperature,441,K,Softening point
1225,COC(=O)c1ccc(C=C(C)C(N)=O)cc1,Glass Transition Temperature,453,K,Softening point
1226,CCCCOC(=O)C=C(C)C(=O)OCCCC,Glass Transition Temperature,298,K,
1227,C=C(Cl)C(=O)OCCCC,Glass Transition Temperature,330,K,Vicat softening point
1228,C=C(Cl)C(=O)OC(C)CC,Glass Transition Temperature,347,K,Vicat softening point
1229,C=C(C#N)C(=O)OCCCC,Glass Transition Temperature,358,K,
1230,C=C(Cl)C(=O)OC1CCCCC1,Glass Transition Temperature,387,K,Vicat softening point
1231,C=C(Cl)C(=O)OCC,Glass Transition Temperature,366,K,Vicat softening point
1232,C=C(Cl)C(=O)OCC,Glass Transition Temperature,308,K,"Calculated for infinite Mn; heating rate: 20K/min, 10% isotactic"
1233,C=C(Cl)C(=O)OCC,Glass Transition Temperature,404,K,"Calculated for infinite Mn; heating rate: 20K/min, 100% syndiotactic"
1234,CCOC(=O)C=C(C)C(=O)OCC,Glass Transition Temperature,325,K,Intrinsic vicosity only 0.24dL/g
1235,C=C(CC)C(=O)OCC,Glass Transition Temperature,300,K,
1236,CCOC(=O)C(C)=CF,Glass Transition Temperature,316,K,
1237,CCCCCCOC(=O)C=C(C)C(=O)OCCCCCC,Glass Transition Temperature,269,K,Intrinsic vicosity only 0.24dL/g
1238,C=C(Cl)C(=O)OCC(C)C,Glass Transition Temperature,363,K,
1239,C=C(Cl)C(=O)OC(C)C,Glass Transition Temperature,363,K,Vicat softening point
1240,C=C(Cl)C(=O)OC,Glass Transition Temperature,413,K,Vicat softening point
1241,C=C(F)C(=O)OC,Glass Transition Temperature,404,K,No details on samples or measurement
1242,COC(=O)C(C)=CF,Glass Transition Temperature,357,K,No experimental details
1243,C=C(C(=O)OC)c1ccccc1,Glass Transition Temperature,391,K,atactic
1244,C=C(C(=O)OC)c1ccccc1,Glass Transition Temperature,397,K,isotactic
1245,C=C(Cl)C(=O)OCCC,Glass Transition Temperature,344,K,Vicat softening point
1246,C=CCCCC,Glass Transition Temperature,223,K,
1247,C=CC(C)(C)C,Glass Transition Temperature,337,K,"Softening point, highly crystalline sample"
1248,C=CC1CCCCC1,Glass Transition Temperature,393,K,atactic
1249,C=CC1CCCCC1,Glass Transition Temperature,406,K,"Dynamic method, isotactic"
1250,C=CC1CCCCC1,Glass Transition Temperature,313,K,Mechanical method
1251,C=CCCCC1CCCCC1,Glass Transition Temperature,248,K,"Softening point, comparative data reported"
1252,C=CC1CCCC1,Glass Transition Temperature,348,K,Dynamic method
1253,C=CCCCCCCCCCC,Glass Transition Temperature,237,K,
1254,C=CCCC(C)(C)C,Glass Transition Temperature,326,K,Softening point
1255,C=C(C)C,Glass Transition Temperature,200,K,
1256,C=C(C)C,Glass Transition Temperature,205,K,Volumetric measurements
1257,C=C(C)C,Glass Transition Temperature,195,K,
1258,C=C(C)C,Glass Transition Temperature,202,K,
1259,C=C(C)C,Glass Transition Temperature,170.0 - 370.0,K,
1260,C=C(C)C,Glass Transition Temperature,203,K,
1261,C=C(C)C,Glass Transition Temperature,199,K,
1262,C=CCCCC(C)(C)C,Glass Transition Temperature,313,K,"Softening point, crystalline sample"
1263,C=CCCCCCCCCCCCC,Glass Transition Temperature,241,K,
1264,C=C,Glass Transition Temperature,195,K,
1265,C=C,Glass Transition Temperature,275,K,
1266,C=C,Glass Transition Temperature,190,K,
1267,C=C,Glass Transition Temperature,148,K,Conflicting interpretations of data; branch point transition at 252K
1268,C=C,Glass Transition Temperature,148,K,"DSC,10/deg/min HR"
1269,C=C,Glass Transition Temperature,222.0 - 250.0,K,WLF fit of volume relaxation
1270,C=C,Glass Transition Temperature,163,K,-C-
1271,C=C,Glass Transition Temperature,248,K,-C- and -C-C-
1272,C=C,Glass Transition Temperature,155,K,[Poly(methylene)]
1273,C=CCC,Glass Transition Temperature,235.0 - 250.0,K,Calorimeter
1274,C=CCC,Glass Transition Temperature,249,K,Wide spread in reported values
1275,C=CCC,Glass Transition Temperature,522,K,
1276,C=CCCCCCCC,Glass Transition Temperature,226,K,Dynamic method
1277,C=CCCCC,Glass Transition Temperature,215,K,Calorimeter
